"num","Authors","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","DOI"
101,"Staniewski B.,  Smoczynski M.,  Zulewska J.,  Wisniewska K.,  Baranowska M.","Effect of model heat treatment conditions on selected properties of milk fat","2020","International Journal of Dairy Technology","73","3","","532","541","","10.1111/1471-0307.12697",,,,,,,,,
103,"Muhammad N.,  Huma N.,  Sahar A.,  Ahmad M.H.,  Rahman U.U.,  Khan M.A.,  Ishaq A.","Application of fluorescence spectroscopy for rapid and noninvasive quality determination of yoghurt ice cream using chemometrics","2020","International Journal of Dairy Technology","73","2","","437","446","","10.1111/1471-0307.12644",,,,,,,,,
104,"Tirloni E.,  Vasconi M.,  Cattaneo P.,  Moretti V.,  Bellagamba F.,  Bernardi C.,  Stella S.","A possible solution to minimise scotta as a food waste: A sports beverage","2020","International Journal of Dairy Technology","73","2","","421","428","","10.1111/1471-0307.12647",,,,,,,,,
105,"Ben Abdesslem S.,  Ben Moussa O.,  Boulares M.,  Elbaz M.,  Chouaibi M.,  Ayachi S.,  Hassouna M.","Evaluation of the effect of fennel (Foeniculum vulgare Mill) essential oil addition on the quality parameters and shelf-life prediction of yoghurt","2020","International Journal of Dairy Technology","73","2","","403","410","","10.1111/1471-0307.12667",,,,,,,,,
106,"Mitra S.,  Ghosh B.C.","Quality characteristics of kefir as a carrier for probiotic Lactobacillus rhamnosus GG","2020","International Journal of Dairy Technology","73","2","","384","391","","10.1111/1471-0307.12664",,,,,,,,,
107,"Oussaief O.,  Jrad Z.,  Adt I.,  Dbara M.,  Khorchani T.,  El-Hatmi H.","Antioxidant activities of enzymatic-hydrolysed proteins of dromedary (Camelus dromedarius) colostrum","2020","International Journal of Dairy Technology","73","2","","333","340","","10.1111/1471-0307.12668",,,,,,,,,
101,"Atehli D.,  Ali F.,  Wang J.","The effects of sodium hexametaphosphate addition on the physicochemical properties and microstructure of the milk fat globule membrane (MFGM) in liquid milk after freezing","2020","International Journal of Dairy Technology","73","2","","324","332","","10.1111/1471-0307.12663",,,,,,,,,
108,"Oliveira A.P.D.D.,  Costa M.M.D.,  Nogueira D.M.,  Dias F.S.","Characterisation of Staphylococcus aureus strains from milk and goat cheese and evaluation of their inhibition by gallic acid, nisin and velame of the Brazilian caatinga","2020","International Journal of Dairy Technology","73","2","","345","356","","10.1111/1471-0307.12673",,,,,,,,,
109,"He S.,  Wang R.,  Wei W.,  Liu H.,  Ma Y.","Simultaneous determination of 22 residual steroid hormones in milk by liquid chromatography–tandem mass spectrometry","2020","International Journal of Dairy Technology","73","2","","357","365","","10.1111/1471-0307.12674",,,,,,,,,
111,"Ranvir S.,  Sharma R.,  Gandhi K.,  Upadhyay N.,  Mann B.","Assessment of proteolysis in ultra-high temperature milk using attenuated total reflectance–Fourier transform infrared spectroscopy","2020","International Journal of Dairy Technology","73","2","","366","375","","10.1111/1471-0307.12683",,,,,,,,,
110,"Kelly P.,  Shalloo L.,  Wallace M.,  Dillon P.","The Irish dairy industry – Recent history and strategy, current state and future challenges","2020","International Journal of Dairy Technology","73","2","","309","323","","10.1111/1471-0307.12682",,,,,,,,,
112,"Abou-Soliman N.H.I.,  Awad S.,  Desouky M.M.","Effect of digestive enzymes on the activity of camel-milk insulin","2020","International Journal of Dairy Technology","73","2","","341","344","","10.1111/1471-0307.12680",,,,,,,,,
113,"Ruvalcaba-Gomez J.M.,  Ruiz-Espinosa H.,  Arteaga-Garibay R.I.,  Rojas-Lopez M.,  Amador-Espejo G.G.,  Anaya-Esparza L.M.,  Delgado-Macuil R.J.","Texture, physicochemical and sensory properties of artisanal Adobera cheese from Los Altos de Jalisco, a genuine Mexican cheese","2020","International Journal of Dairy Technology","73","2","","411","420","","10.1111/1471-0307.12676",,,,,,,,,
114,"Mehditabar H.,  Razavi S.M.A.,  Javidi F.","Influence of pumpkin puree and guar gum on the bioactive, rheological, thermal and sensory properties of ice cream","2020","International Journal of Dairy Technology","73","2","","447","458","","10.1111/1471-0307.12658",,,,,,,,,
115,"El-Shafei S.M.S.,  Sakr S.S.,  Abou-Soliman N.H.I.","The impact of supplementing goats' milk with quinoa extract on some properties of yoghurt","2020","International Journal of Dairy Technology","73","1","","126","133","","10.1111/1471-0307.12628",,,,,,,,,
116,"Alizadeh Khaledabad M.,  Ghasempour Z.,  Moghaddas Kia E.,  Rezazad Bari M.,  Zarrin R.","Probiotic yoghurt functionalised with microalgae and Zedo gum: chemical, microbiological, rheological and sensory characteristics","2020","International Journal of Dairy Technology","73","1","","67","75","","10.1111/1471-0307.12625",,,,,,,,,
117,"Hadjimbei E.,  Botsaris G.,  Goulas V.,  Alexandri E.,  Gekas V.,  Gerothanassis I.P.","Functional stability of goats' milk yoghurt supplemented with Pistacia atlantica resin extracts and Saccharomyces boulardii","2020","International Journal of Dairy Technology","73","1","","134","143","","10.1111/1471-0307.12629",,,,,,,,,
118,"Ryan J.,  Hutchings S.C.,  Fang Z.,  Bandara N.,  Gamlath S.,  Ajlouni S.,  Ranadheera C.S.","Microbial, physico-chemical and sensory characteristics of mango juice-enriched probiotic dairy drinks","2020","International Journal of Dairy Technology","73","1","","182","190","","10.1111/1471-0307.12630",,,,,,,,,
119,"Rasouli M.,  Abbasi S.,  Azarikia F.,  Ettelaie R.","On the heat stability of whey protein: Effect of sodium hexametaphosphate","2020","International Journal of Dairy Technology","73","1","","46","56","","10.1111/1471-0307.12626",,,,,,,,,
120,"Ahmad N.,  Saleem M.","Characterisation of cow and buffalo ghee using fluorescence spectroscopy","2020","International Journal of Dairy Technology","73","1","","191","201","","10.1111/1471-0307.12632",,,,,,,,,
121,"Solhi P.,  Azadmard-Damirchi S.,  Hesari J.,  Hamishehkar H.","Effect of fortification with asparagus powder on the qualitative properties of processed cheese","2020","International Journal of Dairy Technology","73","1","","226","233","","10.1111/1471-0307.12635",,,,,,,,,
122,"Dey A.,  Rasane P.,  Singhal S.,  Kumar V.,  Kaur S.,  Singh J.,  Garba U.,  Kaur N.,  Arora M.","Cactus cladode polysaccharide as cryoprotectant in frozen Paneer (Indian Cottage Cheese)","2020","International Journal of Dairy Technology","73","1","","215","225","","10.1111/1471-0307.12631",,,,,,,,,
123,"Kravtsov V.A.,  Kulikova I.K.,  Bessonov A.S.,  Evdokimov I.A.","Feasibility of using electrodialysis with bipolar membranes to deacidify acid whey","2020","International Journal of Dairy Technology","73","1","","261","269","","10.1111/1471-0307.12637",,,,,,,,,
124,"Uzun P.,  Serrapica F.,  Masucci F.,  Assunta B.C.M.,  Yildiz H.,  Grasso F.,  Di Francia A.","Diversity of traditional Caciocavallo cheeses produced in Italy","2020","International Journal of Dairy Technology","73","1","","234","243","","10.1111/1471-0307.12640",,,,,,,,,
125,"Ale E.C.,  Batistela V.A.,  Correa Olivar G.,  Ferrado J.B.,  Sadiq S.,  Ahmed H.I.,  Reinheimer J.A.,  Vera-Candioti L.,  Laws A.P.,  Binetti A.G.","Statistical optimisation of the exopolysaccharide production by Lactobacillus fermentum Lf2 and analysis of its chemical composition","2020","International Journal of Dairy Technology","73","1","","76","87","","10.1111/1471-0307.12639",,,,,,,,,
126,"Vladimir D.,  Miloslava K.,  Marketa M.,  Jaroslava H.,  Petr R.","Microbial diversity of Livanjski cheese with the emphasis on lactic acid bacteria based on culture-dependent and sequencing method","2020","International Journal of Dairy Technology","73","1","","202","214","","10.1111/1471-0307.12638",,,,,,,,,
129,"Nazari S.M.,  Mortazavi A.,  Hesari J.,  Tabatabaei Yazdi F.","Proteolysis and textural properties of low-fat ultrafiltered Feta cheese as influenced by maltodextrin","2020","International Journal of Dairy Technology","73","1","","244","254","","10.1111/1471-0307.12642",,,,,,,,,
127,"O'Sullivan L.,  Bolton D.,  McAuliffe O.,  Coffey A.","The use of bacteriophages to control and detect pathogens in the dairy industry","2020","International Journal of Dairy Technology","73","1","","1","11","","10.1111/1471-0307.12641",,,,,,,,,
128,"Thekkilaveedu S.,  Krishnaswami V.,  Mohanan D.P.,  Alagarsamy S.,  Natesan S.,  Kandasamy R.","Lactic acid-mediated isolation of alpha-, beta- and kappa-casein fractions by isoelectric precipitation coupled with cold extraction from defatted cow milk","2020","International Journal of Dairy Technology","73","1","","31","39","","10.1111/1471-0307.12646",,,,,,,,,
130,"Alwazeer D.,  Bulut M.,  Tuncturk Y.","Fortification of milk with plant extracts modifies the acidification and reducing capacities of yoghurt bacteria","2020","International Journal of Dairy Technology","73","1","","117","125","","10.1111/1471-0307.12643",,,,,,,,,
131,"Makarapong D.,  Tantayanon S.,  Gowanit C.,  Inchaisri C.","Development of an innovative apparatus using UV-C for controlling the number of microorganisms in raw milk after milking","2020","International Journal of Dairy Technology","73","1","","301","305","","10.1111/1471-0307.12654",,,,,,,,,








15901200   diff max 6 mois
2592000  diff max vacances
1893456000 diff age
